traffic_density,wind_speed,factory_emissions,temperature,aqi
30.815970222495487,11.380210600233498,51.994053472927234,33.074723773541656,117.50163717423735
25.274675837463555,11.933438118007787,37.47925021248322,35.743097263765335,104.42690447389123
26.992276450389923,9.516376659131575,29.196057171483922,34.80453024975497,101.68104630750184
31.60934788027148,10.069254492321885,47.23786135225212,32.6050666588745,115.46490162465511
21.458537718595224,12.103081559646478,42.50703957632309,34.562992994795955,97.03473791726218
22.81405079821564,13.739788104543806,32.79959753971775,33.975968705383835,85.51124197324184
26.783129047756056,8.079734668544999,39.9835618859176,31.889120337892344,107.95417985436198
18.583004972477625,12.950287481421459,46.0365301147174,32.16095375433793,95.90569063662278
15.670822675492275,10.901561089542316,46.864437979442584,30.94623343791792,100.0657131194146
17.90286005387822,10.657687391112335,40.558622537172965,30.388394837470063,88.00662094934734
15.397686542016245,10.111399517642612,36.1255182118416,32.57144996098577,80.65629199435276
25.492610335426292,7.363371183303374,52.44167242892739,30.481488481975564,126.92164550343908
23.169722822735586,7.32532341920477,45.3023762948345,32.417918562653085,107.96186026480959
20.146697372488013,10.232423871722705,39.52691186892002,32.841941939344764,88.850506996457
22.94712498948039,8.51548264704646,36.844877161972946,28.883789621111205,95.27005480400246
21.511091351175235,11.818064149148519,48.08101138488787,30.183628407413202,101.50056262238832
12.43072734711664,8.600723270408862,36.80310177228178,31.210692047316947,91.26329425564299
21.9203157534026,6.86964677172008,35.60235334355322,30.866382287250474,102.74364164597888
16.628258052733475,10.149155859477933,44.72140289480359,30.4562978030845,101.10894750703267
20.08232755721985,7.474007539765463,39.52156275070425,28.516026932280592,102.28524183367583
21.072285184078808,8.72196401009241,48.2433371522076,28.637622565688538,111.93623283677397
12.776393442933834,9.613655946829986,36.5979722123948,28.903088649312046,77.9933867007057
10.0,10.688072997099649,50.13269134006967,30.119247178115717,90.0878070553845
11.25667309545143,9.90182592506881,41.88740286915014,27.23362915555912,79.21307619113706
13.989352105156193,9.071445391640749,35.79445287255848,29.31607855427674,82.18706189400567
19.455535780002364,8.958135732591053,39.560160310689625,26.401523259356697,97.76189119409693
20.096276127379777,10.425446341449128,59.66880394820325,28.981936886267963,116.45725426497827
10.0,6.396954965251222,58.84863775542931,27.409607929175596,113.27866006012444
15.429337181704886,4.503389894272857,44.42902635290697,26.287301917473123,95.44668882585378
14.312409530517769,6.0057907491959615,58.31220923781319,26.59372459981503,115.05084743904156
11.816523670005537,5.561439989993864,55.06282797452367,24.939810852587016,99.45436917242311
10.671731278776242,8.10785199546335,64.59992843564122,24.658929931959854,110.89634320220688
14.054670136037752,7.824632548175021,51.1194324218923,23.7324304230898,104.20989801716368
22.91060449046138,7.471455669234889,59.37447683260044,23.454220163876254,121.39619494677237
14.66335275513458,3.899317693741544,45.4208940208401,24.11273581646497,104.24222273550033
17.87645264415181,8.06857853940193,54.29090083556705,25.502112023482454,104.68927089077326
20.976082714154472,5.5340666470268545,68.80403691612507,24.616209171706032,125.26286263284076
16.789894050167376,7.483151083919231,59.5041174950693,22.33366498022353,116.47258678704587
25.91332487503832,6.735208914088372,54.37674764179042,25.077010093192982,131.55989716681827
26.43511056836624,5.358073448904099,51.254284117345804,23.824365873122158,116.98303486763375
17.180532034026925,4.018154492466742,66.15185760386844,25.019593689201056,134.00759003124048
21.353071819148603,3.689310713642787,65.64055203468645,23.620975374927035,133.49942029969483
19.380147894803137,8.027130125263895,60.03098210585807,21.412113104316255,110.06805549157555
19.97103124396303,8.466780357581946,74.76530004346101,22.38516716507238,127.71244885998514
17.353101182299653,6.7766792535804425,53.35384310188083,22.87039552922651,109.08092478713093
26.260810442239844,3.423320010460217,60.97885031114355,20.18388725350082,132.39741268108708
25.690195830009973,5.142877913818166,76.6521228155442,19.93323390615995,141.4704098850603
20.33342327545919,7.035609371867796,63.09262197308945,20.202587810912433,114.20228169819949
24.506703464428316,7.275443479542609,62.27298572018328,20.5119004106874,123.08893305870677
34.34581168426094,3.243681381680208,69.85230497829036,21.052842776085722,157.01667949787767
26.038455008970104,2.4757347610431975,77.59606070626981,21.123188531076508,154.15328096809307
25.79619549374308,6.692903539239268,61.07424268870672,19.573920970293823,125.95368148962264
31.730140496459825,4.507558661872339,81.98364965963763,21.57357758575938,164.87362670883465
39.81253687703129,3.8461577885893243,79.1623402780973,21.132780568651636,178.20224124191682
30.561729497076787,2.3513477947750565,65.13556446338752,19.8045034783418,148.58536932966695
37.76464383894476,5.473873513678403,78.55281726659608,18.57007812545318,165.48488282658096
40.219814042944,7.300531235096583,71.35542850814095,18.7253509563028,163.3758263631164
34.10536955812311,7.9044156259984675,72.39468918697168,19.891529929023978,145.90281795306936
38.81212887540003,7.482671652712862,77.93792567361656,18.861437215519548,162.6302574890768
43.518888192676954,7.060927679427258,83.48116216026143,19.684516104251642,176.35815271222538
48.22564750995387,6.639183706141653,89.02439864690632,20.632670938079244,184.82508608491526
52.93240682723079,6.2174397328560485,94.56763513355119,20.262678648489754,202.16129741558487
57.63916614450771,5.795695759570443,100.11087162019608,18.96337147293442,206.85789120661758
62.34592546178463,5.373951786284838,105.65410810684097,19.390096818714078,240.28341098989677
67.05268477906156,4.952207812999234,111.19734459348584,20.45830403815077,239.7177275119855
71.75944409633848,4.530463839713629,116.74058108013071,21.444222988964707,265.9929563332718
76.4662034136154,4.108719866428024,122.2838175667756,21.02353344219679,271.4884148774864
81.17296273089232,3.686975893142419,127.82705405342048,20.245395888458205,287.2506852803011
85.87972204816924,3.2652319198568147,133.37029054006535,19.513293445829934,295.1245484317322
90.58648136544616,2.8434879465712095,138.91352702671026,19.56781633634606,311.9863662872042
95.29324068272308,2.421743973285605,144.4567635133551,21.67987316211603,328.194596611823
95.72112789338462,2.383403612077823,144.9606941030501,18.384797040993124,328.49109796903787
96.14901510404616,2.3450632508700404,145.46462469274508,22.256305939386095,331.41836583847976
96.5769023147077,2.3067228896622582,145.96855528244006,21.049255745739572,326.55543060134124
97.00478952536923,2.268382528454476,146.47248587213505,21.214386831603377,327.2595454363626
97.43267673603077,2.230042167246694,146.97641646183004,18.750474529336337,322.1659988033243
97.86056394669231,2.1917018060389113,147.48034705152506,21.139659792762092,334.6844413860978
98.28845115735385,2.153361444831129,147.98427764122005,20.785959323368214,338.5888400675353
98.71633836801539,2.115021083623347,148.48820823091503,19.409330073201527,342.05857645698086
99.14422557867692,2.076680722415565,148.99213882061002,20.247136763736748,336.97058355897735
99.57211278933846,2.038340361207782,149.496069410305,22.855597791910714,333.6095701515073
100.0,2.0,150.0,21.662618321911346,329.81330478012615
74.49375488345454,4.310472847052481,90.4496304874652,21.29385229829976,238.4855831726708
66.9058060991001,3.273699644583638,73.12665483603966,20.117382872921944,195.92336145503887
73.58946908913283,6.327571905653112,69.38563223997556,22.878293202539822,204.3858047117572
76.81583788058003,3.3652335480538955,71.15903108357921,23.03677328254052,216.22223139290688
74.14109656593737,6.131625336637287,87.37885928863341,22.893230995598046,226.6243734806137
74.74407719290159,6.889879872048924,76.89815777178583,22.697619615836228,215.1941727086784
71.64135934849602,7.004953647075449,72.63916358405619,22.618736179928387,206.46941583085191
70.44979516208944,7.3972903437533475,84.28196631383685,23.4909101775637,204.47466836501687
82.56152376920787,8.191996225910492,72.2063454339229,22.292503033240703,218.66694975207224
83.42251870757542,6.036157101506784,70.14296103489525,25.371581919705516,210.75452867193175
80.4571168945968,7.5026144884245225,66.42514477194909,24.215528877142056,214.62918874869786
77.07691887134726,6.923994916235364,69.83785086878655,23.364749245946992,207.8847295043408
77.91497933436762,4.419729351391073,67.66564521406178,24.183785948196196,202.911565999699
83.84272799378587,3.548018863101936,75.59056910179021,25.87797822287355,228.54498510224155
86.84903597605081,5.19814760257458,65.53235086552172,23.576581204001066,219.57979781970275
87.27482842752983,6.249112710458811,71.66081535220154,24.38065602059591,234.28077124318312
86.29518816519656,7.396515035480345,58.59522106041614,26.21046809683141,212.27991167876505
84.84113811324639,8.899525743910287,60.7922775116833,25.041042918975545,210.64439502858568
77.46020232937956,5.086018703998286,65.14997971020802,27.238867263657127,216.04939936616307
78.92777149479093,4.773463777818337,77.01501696758143,24.883165632752593,224.56208496274087
89.58009532505284,9.91547208962881,62.72504015815145,27.706892745196132,220.62792991435532
85.77787942862287,4.900053611772864,68.74004147281707,25.22624181747956,228.85016915623802
77.6559314410537,7.242651790902231,58.04589816192821,25.301365443119145,192.13861129524133
79.13850201624624,8.007689942861816,54.086204569943604,29.143102793733313,203.58427266737291
87.14881214048437,7.86779625785665,51.54971830120149,28.175412073263217,197.4756678370546
78.02349615788717,5.263580748206872,56.57786027735529,27.557420221613633,205.9008710428752
80.24762235363349,5.219938310680572,52.132369460303224,27.38033743213747,191.9691124494446
85.67302593094996,5.6435714976528395,51.624618118366,29.216715271385628,209.47080035946206
87.62250430700283,8.659549485345048,64.80757074220979,29.083340199848312,228.13913112038804
86.95950031104331,8.549855892881705,46.03337956333762,31.31040852138498,197.02847780018573
80.8188828342913,6.826356784831648,58.14938110896928,31.571676571279582,204.37830908926153
87.44790525008375,9.392995343734169,52.98424270381395,30.47140063198035,207.87456196051627
80.548664623316,10.63145685995798,55.157952543018254,29.99255720074858,193.7823321744416
81.48440402234903,6.107438961057567,55.64238804380821,30.47228727889972,213.7459698441696
87.03358811441643,8.99581854346486,48.80087847166729,31.520760057059768,201.55186927388465
85.28422545816038,10.294082927443059,47.52187030221956,29.476336232029766,192.44349361846247
87.63845863243127,7.825328307549251,57.21542147024671,30.65832171927099,209.60634928689925
84.4698060117324,8.313319287348484,59.71593195676199,29.916172171455795,204.95405200967764
82.68805306764824,10.305704602894435,42.63737604411799,30.173610371668484,182.08856875631932
75.46704663744214,12.170563208115228,39.588625220144166,30.923149852799874,167.25202988914018
78.6836590599182,11.803407214012877,58.04501694297606,32.33460764245681,192.38337670398266
76.58555171167994,10.605329637490826,44.17085077233557,33.78031278948344,175.68239829209526
75.58362972344453,11.652287424288776,48.30518622480212,32.82429074193981,190.65061995558676
85.0439457464789,9.625964070815424,43.028998216148096,32.458436918682565,185.578935262686
76.13920593233891,11.450499474730929,36.77316191766204,31.67296786103872,168.9596205516757
82.29965158950684,10.571018857497869,47.280666319335815,33.76424616302638,193.4064939022946
77.78438520649357,9.084255561621168,45.152996417867506,32.85982053262218,187.0401125878567
79.17674334602816,12.327204202538212,36.865667923211134,34.438041168593486,171.7145256475762
74.15200586853139,11.629064039029222,42.315309348555076,36.08220347410908,171.37429421990393
74.22351759351223,10.616812176185379,50.107305570411896,32.805173122528004,184.14335066942954
72.0413248263844,14.109167623992644,44.695380918032264,33.385933694486766,168.79649392662245
66.84753800106981,8.943968397417493,32.43115754757364,34.59812973109445,154.0351218134515
73.16682172191815,10.891352875584921,42.87389397867621,36.73909274539847,165.38100415129077
65.89345150476446,9.517408972286209,46.24036004686829,36.101105401778064,166.37808681143463
61.18653186249527,13.95568433804652,48.09051426832555,36.746144856030135,151.5227080000488
68.74108467817588,13.75049480637304,43.89380087858012,34.61738618541012,159.5693259309789
61.01888659139119,11.70815904224006,32.2270244531884,37.369734420269374,143.52015017753644
70.51876124513296,13.957020715037107,45.415008916511454,33.92155306516377,168.3216890468216
69.50015441927965,12.462401789406695,44.47443903420477,33.820189407657296,175.33057684032525
67.72757663025546,14.808709244868915,28.691935473843216,37.118081008910174,141.1341939199489
58.85924961683465,13.18130460903841,37.91538918357301,37.48127651847034,148.13730132295422
52.63595277148613,13.11544013271007,35.99245163459963,34.20017113971923,134.08717792990902
64.14530101485006,16.43617812222015,44.07624587886854,34.34612592020661,158.77323302125419
55.86123651811804,12.519522388292282,33.24681889983681,34.06859638806857,137.8477186083168
62.10798327564645,11.923727705275681,42.330081392446324,34.38624941942576,149.70976947855104
60.76581026922724,14.895379236544768,50.19590543871551,34.82700824927774,148.28789590936077
57.91156354318417,17.391343537540383,47.595974733228886,37.879505975309584,148.52577179787542
48.78183887084996,14.029889392316148,50.77306337674629,36.669257724862454,140.0556434338618
48.738711155622944,12.322599548701893,52.3907611892819,37.09939503796867,142.3761234297968
53.95055629169929,14.173752880871357,29.44991821362465,37.065873187632384,120.02955766759626
45.160208951137385,15.361005002235988,44.464938080875115,36.06654332226631,129.18295690159306
41.78806015503834,13.48433245781049,39.79004140052285,37.06998642979745,129.3569322506381
45.907283307399204,16.64860670388054,50.91785334412991,36.20595730848648,132.46049004670868
49.92201269232931,18.87344249982401,36.76024030771411,35.01260330718268,123.58470665555956
45.27274302516717,15.784023828038592,54.73174738393522,35.91964226282023,138.59688516045912
42.232173335374064,15.388221508279731,46.42044062346417,35.71922169808163,119.83522900599424
34.34708649546426,15.849895240026896,51.2737924726688,36.77831434051884,123.83481144925037
40.34610209842265,14.321858897757167,34.8526766196005,37.30019665590174,107.62411175957445
44.361986231704755,19.115361362272104,37.80146278480736,34.895871052954234,113.68070607689349
31.2452230709977,16.48877297362637,52.22992578853662,36.173474901111966,113.95863430429192
35.34277196249852,16.506861403404702,35.21398044141659,33.37715938943976,106.28281597726904
39.19247043023627,18.3239845688918,54.9764110166475,35.93381131625846,121.51452384294025
36.12573495030478,17.19983932005816,36.41673275617116,34.15092853027563,105.31432014821439
34.38318165692324,18.617939394487962,52.58756743100855,32.65221996576218,111.79075441560634
33.3555752320431,15.277156406075015,46.33638201882433,33.767905848729505,110.79922098882199
27.476914062584463,19.96973581778051,53.02853642329519,34.56887020041424,87.04215236721791
25.506481544218126,20.908250639230914,55.855488085974635,32.4060595228308,113.87922074864679
31.70980166226466,19.334501933561512,48.18613963837545,35.419615545769716,109.84194216354717
30.734706091398305,21.34477726829466,43.39010594417098,31.82053423101227,92.3154842768871
30.57971399416298,16.700175325334303,43.31736766824748,35.00848727348568,98.61969124674626
30.308201975078713,18.82894471447144,56.640062418833594,33.888186537197555,112.29745207943542
23.79960151077928,19.74675971237126,55.872187252169844,32.14254340034003,106.41119324688307
22.817091546393744,19.796356205553998,62.06950963934969,32.14396840482382,98.72898473287202
26.165321885124055,18.8832094893584,57.37814704162539,33.295032336798606,108.81486480655605
23.32141565377685,18.669873979236524,56.176787456980804,32.48241322632838,113.17058308139993
23.322672817092425,17.567607867466908,56.48974865554621,32.50209963994958,100.76319108922903
23.95095692093399,19.320724006262925,48.47010593169918,31.105817910904264,95.66896837124554
24.627128488106855,18.108091581180155,56.78881046694178,31.22905194633436,118.35798952728642
16.299555484734544,21.698373024310392,73.05848900912099,32.96129536115812,111.51546550656614
16.27057291601889,18.70335544541382,71.49459670354696,29.577321379611174,111.00030525997661
11.817946796586227,17.958035483358834,59.3244706744253,30.10903035883772,94.63507786591074
18.13362720228039,21.07514228399283,66.40969440577047,29.317444882792753,101.50842106494083
10.122773626139342,21.484599372804876,73.51221853474844,30.920119884846894,106.43415686030184
15.766789797835441,23.294895017962233,64.63168558790241,30.622629888682546,93.0866666870264
16.521759516801744,21.673369324938164,55.32385781673308,28.44106292717601,78.04572683650068
12.660565936904266,20.4302430213793,57.5189250672772,27.299755623357544,84.54063221876899
16.69323243718405,23.319071375786724,68.8022443920198,26.721467851797343,94.92524774817639
10.0,21.884029049342395,80.62418399566431,28.086131447159428,104.6920252894436
10.0,19.257056698863973,74.78053239605569,27.717742444885946,102.46719735554154
19.548514244495657,22.313112454099304,60.610808981647565,29.7299068679784,103.2449179549654
13.043165523695672,24.500321208132615,64.1967007310643,27.35582557404281,91.35949990986725
10.0,21.561806072015347,78.88341127710444,26.20329695615766,105.45017921431462
15.396368374790839,21.091078724136835,81.26076530418533,28.444704358367698,115.71471585153942
18.98082969275267,20.300562017837656,76.55896851632383,26.547797412507805,110.97717688873209
11.387326493098652,20.47242300332916,77.84072073357115,26.685959854174705,95.91108485986375
17.29993387528374,22.28172299085824,63.665811549808204,24.380070507513878,96.48136455403117
10.03638923691322,23.37781417980773,83.4512309273659,25.24001688820933,109.98800734841971
10.0,20.403324023409454,83.03436903563134,27.199425414824518,110.31064570996377
16.948329578469266,25.67015392761983,70.84922160681833,25.49835766565351,95.56479457892796
17.483099425785745,24.67382955850063,82.12354181286467,24.240171903610676,114.92867029380444
19.28961404094141,23.77019269268716,70.72006350799981,25.09107583037767,103.87588295380988
21.028171491807058,25.32560062347671,66.94415126203907,25.96109348040554,108.77409448320158
25.06732944265803,20.937669876866213,71.17976494228365,23.151631294640865,123.00086195198102
19.22055963436896,23.41618893504258,70.97866538586746,23.81790437668272,109.46232471462409
17.144321004074108,24.431311674351804,75.09874571595805,25.379880844822043,108.92320583879086
24.42884684468043,25.715224882086034,77.2983300284885,21.98865060490577,108.22994691176673
17.802988276537416,25.53360407149891,79.68421840400246,23.93828275618393,112.21951065427503
20.912814205939405,22.581574736576695,79.10566231236898,23.285062168227718,119.0307972920995
16.661198768479696,26.647675664371064,74.30421221646215,23.32062686385264,102.45234235209787
16.751913273561016,21.82853870972021,68.61244556025319,21.789187013440916,103.00051030180914
30.74569889604163,26.410139829863475,82.49878042353545,21.43010822606535,130.22925859962567
29.88015960883714,27.05863247674638,77.49774388905831,22.70990677424038,134.103234147562
28.862815138182512,22.366317477640827,75.15101308350016,20.642197210178654,123.09967843437437
25.820851072580815,25.702925817379697,88.73200092760268,21.27434921728512,133.69370288350075
23.530185701573004,21.67607976075104,85.74942754629032,20.173144442796158,126.28189694743871
24.33354213563445,23.92742248357954,88.27596941233148,19.287636884497815,132.62614835451328
26.715523220796662,24.64976459513918,79.39130677572857,22.97810822900829,126.88257853005881
31.99783241767838,25.089755693615007,70.4366688832254,20.67786179664158,120.15918097118288
35.43583325712149,27.27194870700763,83.74714848956742,22.691535814371775,143.25060742347605
35.82180001713699,25.736873820324007,71.6885555463443,19.2486278989145,119.18214120032437
31.668758525329054,24.63466893573804,76.9992809785205,20.920284775047378,123.45998143882548
42.30989909061697,26.645254684269887,67.59947981544573,19.26864891357042,127.80337413321084
40.48422012239482,27.527162196435008,85.4400124892615,21.529584914099786,147.48137213689543
39.14457022907458,21.989667602812915,68.21261830105452,21.419370781965526,131.97576912842806
41.19399594466954,27.78223670578558,86.38699380119104,18.661111837179952,150.27283750829736
39.765186903884874,22.430262694692843,84.94294446721936,21.79602338737547,146.45043792925262
38.63271515229951,26.822664478687713,74.80733401655205,18.874412932119963,123.41703689771946
41.43281698689206,23.637731370444,80.94640559773225,20.507051881541756,146.919376993589
48.352978809180975,22.764678146859172,77.34192119653906,21.96810190105306,152.55132780381913
39.245971179741005,24.623104092451946,81.11340350103883,21.53679680482724,143.94749459809628
41.976372986908366,25.856568142425427,71.53922471377221,21.826353788678194,132.50045502121142
42.306012770727335,24.283883389437513,79.34493008565327,19.37463473750116,141.76591901826993
43.54468109449698,22.3273917850231,70.86882267532333,18.441932142900814,138.3523234033661
56.26346402204261,25.595075909170006,81.61352871563106,18.799633681410693,163.37574434177097
55.448953302056196,27.4075217781464,69.9414271108673,20.08603163167982,145.21297259006076
53.54324982761099,24.28367251323456,68.58870550679241,21.30591269162658,146.93036337082256
49.57607416884885,23.270143392911738,75.525698751687,18.793617695530983,148.87266165831005
56.38327357314028,24.611869728703176,75.5823788971258,20.902921181038344,163.25241017696823
57.41436647309234,22.22733889835933,68.33686234198144,19.64018032366012,156.84907852076097
54.484745302059295,26.83734993919952,58.494641734843306,19.80332079428438,144.90774802762056
59.395254264345404,26.846243917223468,64.54354474538867,21.189463435733604,148.35762670956595
60.14728957892359,25.386498494459552,75.6781690684984,20.523562323668997,160.23657514016338
64.42074274967042,23.94394220052315,69.63417647763293,22.02780201480489,178.43804393285458
65.90276530661345,26.587398364347074,70.14127271555185,19.537604556898074,164.80884728905164
58.83861199706036,25.076750677584158,50.56662920376445,22.21795387346919,139.49055793239557
63.41209955294254,22.512667268963696,61.61478151445729,19.46909776190869,159.33417565426572
